Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests,Anomaly,Anomaly_Score
3562523896,2023-02-20,11:20:47,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,11:20:47,0,1,1,6,0.0,132,0,0.0
3005985266,2023-02-20,11:33:31,4,10,6,3,169.0,35,0,0.0
3562523896,2023-02-20,11:41:29,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,11:41:29,0,1,1,6,0.0,132,0,0.0
3240763672,2023-02-20,11:51:58,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,11:51:58,0,1,1,6,0.0,197,0,0.0
3562523896,2023-02-20,11:56:36,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,11:56:36,0,1,1,6,0.0,132,0,0.0
2733872145,2023-02-20,12:00:54,4,10,6,3,169.0,1,0,763.9895287240527
3240763672,2023-02-20,12:03:36,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,12:03:36,0,1,1,6,0.0,197,0,0.0
3562523896,2023-02-20,12:16:10,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,12:16:10,0,1,1,6,0.0,132,0,0.0
3562523896,2023-02-20,12:28:11,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,12:28:11,0,1,1,6,0.0,132,0,0.0
3265597513,2023-02-20,12:30:37,10,571,0,6,157.0,4,0,0.0
3265597513,2023-02-20,12:30:37,10,571,0,6,157.0,4,0,0.0
3562523896,2023-02-20,12:39:27,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,12:39:27,0,1,1,6,0.0,132,0,0.0
3240763672,2023-02-20,12:48:15,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,12:48:15,0,1,1,6,0.0,197,0,0.0
1509467641,2023-02-20,12:51:28,11,570,0,6,157.0,11,0,0.0
3240763672,2023-02-20,12:59:52,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,12:59:53,0,1,1,6,0.0,197,0,0.0
3562523896,2023-02-20,13:04:05,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,13:04:05,0,1,1,6,0.0,132,0,0.0
3562523896,2023-02-20,13:13:13,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,13:13:13,0,1,1,6,0.0,132,0,0.0
3451484199,2023-02-20,13:22:07,4,10,6,3,169.0,1,1,1615610.3501723427
3562523896,2023-02-20,13:22:36,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,13:22:36,0,1,1,6,0.0,132,0,0.0
3079201056,2023-02-20,13:29:09,4,10,6,3,169.0,198,0,0.0
3240763672,2023-02-20,13:29:45,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,13:29:45,0,1,1,6,0.0,197,0,0.0
3079201056,2023-02-20,13:35:39,4,177,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:46,4,400,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:47,4,306,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:47,4,307,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:49,4,190,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:52,4,182,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:53,4,189,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:54,4,193,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:54,4,199,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:55,4,185,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:35:57,4,198,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:36:00,4,192,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:36:01,4,188,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:36:03,4,180,6,3,169.0,198,0,0.0
3079201056,2023-02-20,13:36:04,4,178,6,3,169.0,198,0,0.0
3562523896,2023-02-20,13:38:06,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,13:38:06,0,1,1,6,0.0,132,0,0.0
3240763672,2023-02-20,13:41:11,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,13:41:11,0,1,1,6,0.0,197,0,0.0
995719615,2023-02-20,13:42:49,4,10,6,3,169.0,1,1,18918169.004218988
1540153894,2023-02-20,13:43:33,4,10,6,3,169.0,1,0,34924.59534482826
2961577923,2023-02-20,13:51:36,4,10,5,3,169.0,1,1,18552732.000006467
3562523896,2023-02-20,13:53:35,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,13:53:35,0,1,1,6,0.0,132,0,0.0
1739777417,2023-02-20,14:10:02,7,220,6,6,157.0,1,0,1594754.5427381606
1540153875,2023-02-20,14:25:05,4,10,6,3,169.0,1,0,34943.60439336503
3562523896,2023-02-20,14:25:06,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,14:25:06,0,1,1,6,0.0,132,0,0.0
3562523896,2023-02-20,14:31:50,7,214,6,3,169.0,132,0,0.0
3562523896,2023-02-20,14:31:51,0,1,1,6,0.0,132,0,0.0
3240763672,2023-02-20,14:37:29,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,14:37:29,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,14:48:04,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,14:48:04,0,1,1,6,0.0,197,0,0.0
3005985266,2023-02-20,15:06:43,7,214,6,3,169.0,35,0,0.0
3005985266,2023-02-20,15:06:44,0,1,1,6,0.0,35,0,0.0
3240763672,2023-02-20,15:07:10,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,15:07:11,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,15:18:52,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,15:18:52,0,1,1,6,0.0,197,0,0.0
1905165111,2023-02-20,15:24:58,4,10,6,3,169.0,6,0,5782.976396285912
3240763672,2023-02-20,15:29:55,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,15:29:55,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,16:01:42,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,16:01:43,0,1,1,6,0.0,197,0,0.0
3475901711,2023-02-20,16:05:50,4,10,6,3,169.0,11,0,0.0
3005985266,2023-02-20,16:14:08,4,10,6,3,169.0,35,0,0.0
3280283664,2023-02-20,16:18:02,4,10,6,3,169.0,14,0,0.0
2415145644,2023-02-20,16:24:34,4,564,6,3,169.0,62,0,45.254833995939045
2415145644,2023-02-20,16:24:34,3,568,6,6,157.0,62,0,0.0
3240763672,2023-02-20,16:24:50,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,16:24:50,0,1,1,6,0.0,197,0,0.0
3280283664,2023-02-20,16:24:53,4,10,6,3,169.0,14,0,0.0
3240141471,2023-02-20,16:31:43,4,10,6,3,169.0,80,0,0.0
1583758602,2023-02-20,16:34:53,4,176,6,3,169.0,50,0,0.0
1583758602,2023-02-20,16:34:54,4,177,6,3,169.0,50,0,0.0
1583758602,2023-02-20,16:34:55,4,10,6,3,169.0,50,0,0.0
3240763672,2023-02-20,16:35:34,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,16:35:34,0,1,1,6,0.0,197,0,0.0
3280283664,2023-02-20,16:36:55,4,10,6,3,169.0,14,0,0.0
3280283664,2023-02-20,16:37:30,4,10,6,3,169.0,14,0,0.0
3280283664,2023-02-20,16:41:53,4,10,6,3,169.0,14,0,0.0
3240763672,2023-02-20,16:45:55,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,16:45:56,0,1,1,6,0.0,197,0,0.0
3280283664,2023-02-20,16:47:48,4,10,6,3,169.0,14,0,0.0
1583758602,2023-02-20,16:49:10,4,176,6,3,169.0,50,0,0.0
1583758602,2023-02-20,16:49:11,4,177,6,3,169.0,50,0,0.0
1583758602,2023-02-20,16:49:12,4,10,6,3,169.0,50,0,0.0
720078206,2023-02-20,16:51:41,4,215,5,3,169.0,1,1,11371871.0018431
1334430210,2023-02-20,17:13:57,4,564,6,3,169.0,4,0,183.82600468921692
1334430210,2023-02-20,17:13:57,3,568,6,6,157.0,4,0,182.42806801586207
3240141471,2023-02-20,17:17:32,4,10,6,3,169.0,80,0,0.0
179700482,2023-02-20,17:22:31,4,10,6,3,169.0,38,0,1494.4296570933006
1519889258,2023-02-20,17:32:42,3,552,6,6,157.0,48,0,0.0
1519889258,2023-02-20,17:32:43,0,1,1,6,157.0,48,0,0.0
1519889258,2023-02-20,17:32:52,4,561,6,3,169.0,48,0,0.0
1519889258,2023-02-20,17:32:53,0,1,1,6,157.0,48,0,0.0
3240763672,2023-02-20,17:39:27,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,17:39:27,0,1,1,6,0.0,197,0,0.0
3114168639,2023-02-20,18:00:14,4,283,6,3,169.0,2,0,235837.23417645483
3240763672,2023-02-20,18:01:08,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:01:09,0,1,1,6,0.0,197,0,0.0
3260520396,2023-02-20,18:05:29,4,10,6,3,169.0,3,0,186.59046063504962
3240763672,2023-02-20,18:11:04,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:11:04,0,1,1,6,0.0,197,0,0.0
1560237495,2023-02-20,18:11:30,11,570,0,6,157.0,6,0,0.0
3240763672,2023-02-20,18:25:04,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:25:05,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,18:35:35,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:35:35,0,1,1,6,0.0,197,0,0.0
2807990828,2023-02-20,18:37:42,4,10,6,3,169.0,8,0,32.0
2807990828,2023-02-20,18:37:42,4,10,6,3,169.0,8,0,32.0
2807990828,2023-02-20,18:37:43,8,8,7,6,157.0,8,0,32.0
3165039546,2023-02-20,18:41:41,7,214,6,3,169.0,6,0,271.5290039756342
3165039546,2023-02-20,18:41:41,0,1,1,6,0.0,6,0,271.5290039756342
3240763672,2023-02-20,18:44:55,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:44:55,0,1,1,6,0.0,197,0,0.0
3115618127,2023-02-20,18:53:42,4,10,6,3,169.0,4,0,429.32505167995964
3240763672,2023-02-20,18:56:31,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,18:56:32,0,1,1,6,0.0,197,0,0.0
760196117,2023-02-20,19:06:29,18,534,15,6,157.0,3,0,7243.442275603499
3240763672,2023-02-20,19:16:55,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,19:16:56,0,1,1,6,0.0,197,0,0.0
1020873542,2023-02-20,19:28:41,4,10,6,3,169.0,11,0,22.627416997969522
3240141471,2023-02-20,19:38:15,4,10,6,3,169.0,80,0,0.0
3240763672,2023-02-20,19:40:53,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,19:40:53,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,19:49:53,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,19:49:54,0,1,1,6,0.0,197,0,0.0
1123085421,2023-02-20,20:17:04,4,10,6,3,169.0,4,0,8011.016414912655
3240763672,2023-02-20,20:35:03,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,20:35:03,0,1,1,6,0.0,197,0,0.0
1476083723,2023-02-20,20:43:37,13,504,9,6,157.0,6,0,0.0
861009154,2023-02-20,21:03:07,7,401,6,3,169.0,2,0,132111.97868475062
3240763672,2023-02-20,21:05:06,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,21:05:06,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,21:17:08,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,21:17:08,0,1,1,6,0.0,197,0,0.0
2461939992,2023-02-20,21:24:38,4,85,6,3,169.0,4,0,3906.753127598415
2461939992,2023-02-20,21:24:41,0,1,1,6,157.0,4,0,3907.9324456801965
2461939992,2023-02-20,21:24:42,4,87,6,3,169.0,4,0,3906.753127598415
2461939992,2023-02-20,21:24:44,0,1,1,6,157.0,4,0,3907.9324456801965
3453099933,2023-02-20,21:49:47,4,10,6,3,169.0,2,0,5784.835347700054
1592274786,2023-02-20,21:56:02,10,571,0,6,157.0,4,1,5335386.027885892
1592274786,2023-02-20,21:56:02,10,571,0,6,157.0,4,1,5335386.027885892
3240763672,2023-02-20,21:58:31,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,21:58:31,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,22:12:43,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,22:12:43,0,1,1,6,0.0,197,0,0.0
1020873542,2023-02-20,22:19:31,0,1,1,6,157.0,11,0,19.595917942265423
761244064,2023-02-20,22:22:16,7,214,6,3,169.0,30,0,0.0
761244064,2023-02-20,22:22:16,0,1,1,6,0.0,30,0,0.0
3240763672,2023-02-20,22:34:14,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,22:34:14,0,1,1,6,0.0,197,0,0.0
2415145644,2023-02-20,22:37:35,4,564,6,3,169.0,62,0,45.254833995939045
2415145644,2023-02-20,22:37:35,3,568,6,6,157.0,62,0,0.0
3240763672,2023-02-20,22:41:56,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,22:41:56,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,23:38:31,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,23:38:31,0,1,1,6,0.0,197,0,0.0
3240763672,2023-02-20,23:47:20,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-20,23:47:20,0,1,1,6,0.0,197,0,0.0
3240141471,2023-02-21,00:00:20,4,10,6,3,169.0,80,0,0.0
3240763672,2023-02-21,00:20:31,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,00:20:32,0,1,1,6,0.0,197,0,0.0
1390351722,2023-02-21,00:28:05,4,488,6,3,169.0,2,1,20274594.000021998
3119963234,2023-02-21,00:43:35,7,214,6,3,169.0,45,0,0.0
3119963234,2023-02-21,00:43:35,0,1,1,6,0.0,45,0,0.0
3240763672,2023-02-21,00:43:56,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,00:43:56,0,1,1,6,0.0,197,0,0.0
1370077128,2023-02-21,01:03:20,4,16,6,3,169.0,34,0,152.6302722267113
1370077128,2023-02-21,01:03:20,4,230,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:20,4,486,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:21,4,484,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:21,4,312,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:21,4,329,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:22,4,474,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:22,4,333,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:22,4,313,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:23,4,113,6,3,169.0,34,0,67.88225099390856
1370077128,2023-02-21,01:03:23,4,212,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:23,4,243,6,3,169.0,34,0,35.77708763999664
1370077128,2023-02-21,01:03:24,4,98,6,3,169.0,34,0,76.7333043730035
1370077128,2023-02-21,01:03:24,4,308,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:24,4,168,6,3,169.0,34,0,48.0
1370077128,2023-02-21,01:03:25,4,169,6,3,169.0,34,0,48.0
1370077128,2023-02-21,01:03:25,4,173,6,3,169.0,34,0,39.191835884530846
1370077128,2023-02-21,01:03:25,4,200,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:26,4,222,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:26,4,207,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:26,4,441,6,3,169.0,34,0,42.33202097703345
1370077128,2023-02-21,01:03:27,4,209,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:27,4,240,6,3,169.0,34,0,35.77708763999664
1370077128,2023-02-21,01:03:27,4,475,6,3,169.0,34,0,22.627416997969522
1370077128,2023-02-21,01:03:28,4,447,6,3,169.0,34,0,39.191835884530846
1370077128,2023-02-21,01:03:28,4,389,6,3,169.0,34,0,59.86651818838306
1370077128,2023-02-21,01:03:29,4,330,6,3,169.0,34,0,32.0
1370077128,2023-02-21,01:03:29,4,490,6,3,169.0,34,0,27.712812921102035
1370077128,2023-02-21,01:03:29,4,422,6,3,169.0,34,0,55.42562584220407
1370077128,2023-02-21,01:03:30,4,245,6,3,169.0,34,0,39.191835884530846
1370077128,2023-02-21,01:03:30,4,391,6,3,169.0,34,0,59.86651818838306
1370077128,2023-02-21,01:03:30,4,46,6,3,169.0,34,0,121.85236969382254
1370077128,2023-02-21,01:03:31,7,10,6,3,169.0,34,0,158.39191898578665
1370077128,2023-02-21,01:03:31,4,476,6,3,169.0,34,0,27.712812921102035
3240763672,2023-02-21,01:05:02,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,01:05:02,0,1,1,6,0.0,197,0,0.0
2372012761,2023-02-21,01:06:23,7,214,6,3,169.0,16,0,0.0
2372012761,2023-02-21,01:06:25,0,1,1,6,0.0,16,0,0.0
2372012761,2023-02-21,01:11:24,7,214,6,3,169.0,16,0,0.0
2372012761,2023-02-21,01:11:25,0,1,1,6,0.0,16,0,0.0
1123077410,2023-02-21,01:15:36,0,1,1,6,157.0,6,0,0.0
3240763672,2023-02-21,01:24:10,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,01:24:10,0,1,1,6,0.0,197,0,0.0
3119963234,2023-02-21,01:36:19,4,10,6,3,169.0,45,0,0.0
1844273588,2023-02-21,01:45:06,4,16,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:06,64,575,0,6,157.0,73,0,110.85125168440814
1844273588,2023-02-21,01:45:06,7,16,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:07,4,14,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:07,7,14,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:08,4,13,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:08,7,13,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:08,4,205,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:09,7,205,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:09,4,241,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:10,7,241,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:10,4,454,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:11,7,454,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:11,4,308,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:12,7,308,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:12,4,259,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:12,7,259,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:13,4,479,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:13,7,479,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:14,4,360,6,3,169.0,73,0,0.0
1844273588,2023-02-21,01:45:14,7,360,6,3,169.0,73,0,0.0
3240763672,2023-02-21,01:48:06,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,01:48:06,0,1,1,6,0.0,197,0,0.0
2556019923,2023-02-21,01:48:12,4,52,6,3,169.0,84,0,45.254833995939045
3240141471,2023-02-21,02:10:00,4,10,6,3,169.0,80,0,0.0
2194880158,2023-02-21,02:17:56,4,10,6,3,169.0,2,1,34335038.00000367
3119963279,2023-02-21,02:29:40,7,214,6,3,169.0,6,0,78.38367176906169
3119963279,2023-02-21,02:29:40,0,1,1,6,0.0,6,0,78.38367176906169
3237078297,2023-02-21,02:32:04,0,1,1,6,157.0,1,0,1328.6745274897085
3240763672,2023-02-21,02:32:27,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,02:32:27,0,1,1,6,0.0,197,0,0.0
778425024,2023-02-21,02:36:15,4,10,6,3,169.0,5,0,6591.980582495674
778431616,2023-02-21,02:36:51,4,10,6,3,169.0,7,0,203.33224043422135
778431616,2023-02-21,02:39:37,7,214,6,3,169.0,7,0,271.7646040234085
778431616,2023-02-21,02:39:37,0,1,1,6,0.0,7,0,271.7646040234085
778436463,2023-02-21,02:42:33,7,214,6,3,169.0,6,0,271.7646040234085
778436463,2023-02-21,02:42:33,0,1,1,6,0.0,6,0,271.7646040234085
1334430393,2023-02-21,02:42:52,4,564,6,3,169.0,10,0,0.0
1334430393,2023-02-21,02:42:53,3,568,6,6,157.0,10,0,0.0
3240763672,2023-02-21,02:45:23,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,02:45:23,0,1,1,6,0.0,197,0,0.0
778425024,2023-02-21,02:54:08,7,214,6,3,169.0,5,0,6591.980582495674
778425024,2023-02-21,02:54:08,0,1,1,6,0.0,5,0,6591.980582495674
3240763672,2023-02-21,02:54:21,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,02:54:21,0,1,1,6,0.0,197,0,0.0
778436463,2023-02-21,02:54:51,4,10,6,3,169.0,6,0,203.33224043422135
2856358620,2023-02-21,02:59:38,4,10,6,3,169.0,4,0,204.89997559785115
2856354362,2023-02-21,03:01:28,7,214,6,3,169.0,5,0,1093.1642145624783
2856354362,2023-02-21,03:01:28,0,1,1,6,0.0,5,0,1096.904736064167
1152894686,2023-02-21,03:03:32,4,10,6,3,169.0,4,1,20335512.00000472
2856358620,2023-02-21,03:03:55,4,10,6,3,169.0,4,0,204.89997559785115
2813095668,2023-02-21,03:03:57,7,214,6,3,169.0,3,0,16625.285802054652
2813095668,2023-02-21,03:03:58,0,1,1,6,0.0,3,0,16624.885443214338
1314225415,2023-02-21,03:05:23,4,10,6,3,169.0,1,1,18399653.003914177
3240763672,2023-02-21,03:05:38,7,214,6,3,169.0,197,0,0.0
3240763672,2023-02-21,03:05:38,0,1,1,6,0.0,197,0,0.0
737513265,2023-02-21,03:07:15,4,16,6,3,169.0,1,0,1303862.0000107372
2856358627,2023-02-21,03:07:41,7,214,6,3,169.0,3,0,273.408119850161
2856358627,2023-02-21,03:07:41,0,1,1,6,0.0,3,0,273.408119850161
2680887278,2023-02-21,03:09:19,4,10,6,3,169.0,3,0,5225.708755757442
2682197703,2023-02-21,03:09:20,4,10,6,3,169.0,3,0,1259192.0556801492
2682197703,2023-02-21,03:09:32,7,214,6,3,169.0,3,0,1259192.0121728855
2682197703,2023-02-21,03:09:33,0,1,1,6,0.0,3,0,1259192.0703181068
1020873542,2023-02-20,04:11:05,4,10,6,0,5952.0,11,0,5782.987463240777
676177867,2023-02-20,04:27:44,4,400,6,7,548.0,1,0,4476.827448093125
2637637497,2023-02-20,04:28:02,4,10,6,0,5952.0,6,0,1913.0541027372958
1509467126,2023-02-20,05:12:32,0,0,0,6,150.0,2,0,317.99371062962865
3115618066,2023-02-20,05:17:35,4,10,6,0,5952.0,8,0,78.38367176906169
3115618066,2023-02-20,05:17:55,4,10,6,0,5952.0,8,0,78.38367176906169
3115618066,2023-02-20,05:17:57,4,335,6,7,548.0,8,0,135.7645019878171
3115618066,2023-02-20,05:17:58,4,202,6,7,548.0,8,0,119.73303637676612
3115618066,2023-02-20,05:18:16,4,97,6,7,548.0,8,0,175.27121840165316
3115618066,2023-02-20,05:18:18,4,424,6,7,548.0,8,0,163.1686244349691
3115618066,2023-02-20,05:18:38,4,481,6,7,548.0,8,0,202.3857702507763
3115618066,2023-02-20,05:19:01,4,10,6,0,5952.0,8,0,78.38367176906169
883396664,2023-02-20,06:22:21,4,400,6,7,548.0,2,0,0.0
1583758602,2023-02-20,07:34:07,4,10,6,0,5952.0,50,0,0.0
3245749698,2023-02-20,07:41:58,4,10,6,0,5952.0,5,0,481.06548410793306
729930685,2023-02-20,08:25:05,4,10,6,0,5952.0,4,1,1639260.2007491062
729930685,2023-02-20,08:25:13,78,540,2,6,150.0,4,1,1639250.0874924485
729930685,2023-02-20,08:25:13,0,0,0,6,150.0,4,1,1639250.0002135122
729930685,2023-02-20,08:25:18,0,0,0,6,150.0,4,1,1639250.0002135122
1475129450,2023-02-20,08:53:16,4,10,6,0,5952.0,1,0,35.77708763999664
1475129371,2023-02-20,08:53:17,4,177,6,0,491.0,1,0,215.85180101171267
1475129402,2023-02-20,08:53:17,4,176,6,0,1738.0,1,0,185.2133904446436
2556019923,2023-02-20,09:09:19,4,52,6,0,5952.0,84,0,0.0
2818082091,2023-02-20,09:30:11,4,10,6,0,5952.0,6,0,0.0
2818082091,2023-02-20,09:30:12,4,10,6,0,5952.0,6,0,0.0
2818082091,2023-02-20,09:30:13,8,8,7,6,150.0,6,0,0.0
2818082091,2023-02-20,09:30:14,4,177,6,0,491.0,6,0,32.0
2818082091,2023-02-20,09:30:15,4,176,6,0,1738.0,6,0,32.0
2818082091,2023-02-20,09:30:16,4,280,6,7,146.0,6,0,32.0
1476083723,2023-02-20,09:31:58,13,504,9,6,150.0,6,0,0.0
920361922,2023-02-20,10:04:04,4,10,6,0,5952.0,1,0,1023886.728922687
1551247212,2023-02-20,10:12:30,4,40,6,7,146.0,2,0,55.42562584220407
3575675474,2023-02-20,11:37:43,4,10,6,0,5952.0,1,1,13151579.273698805
2556019923,2023-02-20,11:57:16,4,95,6,7,548.0,84,0,0.0
861009154,2023-02-20,12:47:14,7,401,6,7,146.0,2,0,132113.06575808465
1806363153,2023-02-20,12:48:32,4,10,6,0,5952.0,1,0,5852.9828292931115
1509467641,2023-02-20,12:50:41,11,570,0,6,150.0,11,0,0.0
2806504906,2023-02-20,13:04:34,0,0,0,6,150.0,7,0,632.7590378651261
2806504906,2023-02-20,13:04:34,4,89,6,7,146.0,7,0,586.5696889543475
2806504906,2023-02-20,13:04:34,4,90,6,7,146.0,7,0,584.8213402399061
2806504906,2023-02-20,13:04:36,4,10,6,0,5952.0,7,0,5806.479139719698
2806504906,2023-02-20,13:04:37,4,10,6,6,650.0,7,0,671.237662828897
2806504906,2023-02-20,13:04:38,4,386,6,6,650.0,7,0,632.7590378651261
2806504906,2023-02-20,13:04:38,4,452,6,7,146.0,7,0,671.237662828897
86888258,2023-02-20,13:25:44,4,400,6,7,146.0,5,1,3618944.020450855
86888258,2023-02-20,13:25:47,4,130,6,0,979.0,5,1,3618944.0924475472
3079201056,2023-02-20,13:29:31,4,10,6,0,5952.0,198,0,0.0
3079201056,2023-02-20,13:35:45,4,177,6,0,491.0,198,0,0.0
2732441626,2023-02-20,13:58:49,4,10,6,0,5952.0,3,0,1426435.7232542937
2637637497,2023-02-20,14:09:21,4,10,6,0,5952.0,6,0,1913.0541027372958
3240132585,2023-02-20,14:14:30,4,10,6,0,5952.0,5,0,5783.064931331828
1806362125,2023-02-20,14:40:34,4,201,6,7,146.0,1,0,783.1832480333067
1123632722,2023-02-20,15:13:52,4,400,6,7,146.0,17,0,367.3036890639679
1123632718,2023-02-20,15:13:53,4,298,6,0,5952.0,31,0,355.9775273805918
1123632718,2023-02-20,15:13:53,4,298,6,0,5952.0,31,0,355.9775273805918
1123632722,2023-02-20,15:13:55,4,194,6,0,110438.0,17,0,901.1281817810383
1123632722,2023-02-20,15:13:55,4,189,6,0,2532.0,17,0,212.86615513040113
1123632718,2023-02-20,15:13:57,4,188,6,0,35445.0,31,0,211.0544953323667
1123632718,2023-02-20,15:13:58,4,188,6,0,35445.0,31,0,211.0544953323667
1123632722,2023-02-20,15:13:58,4,198,6,0,15022.0,17,0,332.1686318724271
